demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight,tipoies,region,nombreies,nombrecarrera,jornada,ingreso_directo
44013,528.6,I45S2C30J1V1,10.0,10.0,30.0,30.0,20.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,CIENCIA POLITICA Y POLITICAS PUBLICAS,Diurno,0
44019,765.7,I45S2C32J1V1,15.0,20.0,40.0,15.0,0.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,MEDICINA,Diurno,0
44016,588.7,I45S2C33J1V1,20.0,20.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,ENFERMERIA,Diurno,0
44021,645.25,I45S2C38J1V1,20.0,20.0,25.0,20.0,15.0,15.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,ODONTOLOGIA,Diurno,0
44006,593.0,I45S2C4J1V1,10.0,10.0,10.0,40.0,30.0,30.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,DERECHO,Diurno,0
44018,506.5,I45S2C53J1V1,10.0,10.0,40.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,KINESIOLOGIA,Diurno,0
44017,519.5,I45S2C54J1V1,10.0,10.0,40.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,FONOAUDIOLOGIA,Diurno,0
44003,551.5,I45S2C97J1V1,10.0,10.0,35.0,35.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,CINE,Diurno,0
44020,510.4,I45S2C98J1V1,10.0,10.0,40.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,NUTRICION Y DIETETICA,Diurno,0
44023,620.2,I45S4C17J1V2,10.0,10.0,30.0,40.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,PSICOLOGIA,Diurno,0
44001,503.0,I45S4C1J1V2,10.0,10.0,40.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,ARQUITECTURA,Diurno,0
44012,506.15,I45S4C415J1V2,10.0,10.0,35.0,35.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,PEDAGOGIA EN EDUCACION DE PARVULOS,Diurno,0
44014,531.4,I45S4C416J1V1,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,INGENIERIA CIVIL EN OBRAS CIVILES,Diurno,0
44039,505.3,I45S4C511J1V1,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,INGENIERIA CIVIL EN MINERIA,Diurno,0
44041,511.6,I45S4C592J1V1,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,GEOLOGIA,Diurno,0
44004,511.9,I45S4C5J1V1,10.0,10.0,35.0,35.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,PERIODISMO,Diurno,0
44042,508.0,I45S4C685J1V1,10.0,10.0,10.0,40.0,30.0,30.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,BACHILLERATO EN CIENCIAS JURIDICAS Y HUMANIDADES,Diurno,0
44009,506.1,I45S4C756J1V1,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,BACHILLERATO EN INGENIERIA COMERCIAL,Diurno,0
44010,501.1,I45S4C757J1V1,10.0,10.0,30.0,40.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,BACHILLERATO EN PSICOLOGIA,Diurno,0
44043,500.4,I45S4C773J1V1,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,INGENIERIA CIVIL PLAN COMUN,Diurno,0
44015,606.4,I45S4C7J1V2,10.0,10.0,60.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
44044,627.2,I45S4C847J1V1,20.0,20.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,OBSTETRICIA,Diurno,0
44045,523.2,I45S4C965J1V1,10.0,10.0,40.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,TERAPIA OCUPACIONAL,Diurno,0
44011,513.35,I45S4C99J1V1,10.0,10.0,35.0,35.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD DEL DESARROLLO,PEDAGOGIA BASICA MENCION EN INGLES,Diurno,0
0,0.0,I46S11C194J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I46S11C195J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION Y OBRAS CIVILES,Vespertino,1
0,0.0,I46S11C368J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ELECTRICIDAD,Vespertino,1
0,0.0,I46S11C369J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN MECANICA INDUSTRIAL,Vespertino,1
0,0.0,I46S11C532J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN AUTOMATIZACION Y CONTROL INDUSTRIAL,Vespertino,1
0,0.0,I46S11C632J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL,Diurno,1
0,0.0,I46S11C632J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN MANTENIMIENTO INDUSTRIAL,Vespertino,1
0,0.0,I46S11C655J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN CONECTIVIDAD Y REDES,Diurno,1
0,0.0,I46S11C655J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN CONECTIVIDAD Y REDES,Vespertino,1
0,0.0,I46S11C658J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN LOGISTICA,Vespertino,1
0,0.0,I46S11C661J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN MINERIA Y METALURGIA,Vespertino,1
0,0.0,I46S12C47J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,DERECHO,Vespertino,1
0,0.0,I46S17C132J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Vespertino,1
0,0.0,I46S17C47J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD DE ACONCAGUA,DERECHO,Vespertino,1
0,0.0,I46S17C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD DE ACONCAGUA,ENFERMERIA,Diurno,1
0,0.0,I46S17C60J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Diurno,1
0,0.0,I46S17C60J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE LOS LAGOS,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Vespertino,1
0,0.0,I46S19C128J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,KINESIOLOGIA,Diurno,1
0,0.0,I46S19C132J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Diurno,1
0,0.0,I46S19C132J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Vespertino,1
0,0.0,I46S19C215J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN AGRONOMIA,Vespertino,1
0,0.0,I46S19C342J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TERAPIA OCUPACIONAL,Vespertino,1
0,0.0,I46S19C47J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,DERECHO,Vespertino,1
0,0.0,I46S19C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,ENFERMERIA,Diurno,1
0,0.0,I46S19C60J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Diurno,1
0,0.0,I46S19C60J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE VALPARAISO,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Vespertino,1
0,0.0,I46S23C128J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,KINESIOLOGIA,Diurno,1
0,0.0,I46S23C132J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Diurno,1
0,0.0,I46S23C132J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Vespertino,1
0,0.0,I46S23C342J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,TERAPIA OCUPACIONAL,Diurno,1
0,0.0,I46S23C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE ACONCAGUA,ENFERMERIA,Diurno,1
0,0.0,I46S9C128J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,KINESIOLOGIA,Diurno,1
0,0.0,I46S9C132J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Diurno,1
0,0.0,I46S9C132J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,PSICOLOGIA,Vespertino,1
0,0.0,I46S9C195J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION Y OBRAS CIVILES,Vespertino,1
0,0.0,I46S9C368J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ELECTRICIDAD,Vespertino,1
0,0.0,I46S9C47J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,DERECHO,Vespertino,1
0,0.0,I46S9C532J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN AUTOMATIZACION Y CONTROL INDUSTRIAL,Vespertino,1
0,0.0,I46S9C56J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,ENFERMERIA,Diurno,1
0,0.0,I46S9C60J1V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Diurno,1
0,0.0,I46S9C60J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO NIVEL SUPERIOR EN ENFERMERIA,Vespertino,1
0,0.0,I46S9C655J2V1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Universidades,REGION DE ANTOFAGASTA,UNIVERSIDAD DE ACONCAGUA,TECNICO DE NIVEL SUPERIOR EN CONECTIVIDAD Y REDES,Vespertino,1
53101,374.3,I50S1C1J1V1,10.0,30.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA COMERCIAL,Diurno,0
53203,467.7,I50S1C21J1V1,15.0,30.0,10.0,35.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PEDAGOGIA EN INGLES PARA ENSEÑANZA BASICA Y MEDIA,Diurno,0
53202,472.4,I50S1C22J1V1,20.0,30.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,"PEDAGOGIA EN EDUCACION FISICA, DEPORTE Y RECREACION PARA ENSEÑANZA BASICA Y MEDIA",Diurno,0
53204,412.8,I50S1C26J1V1,15.0,25.0,25.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PEDAGOGIA EN EDUCACION GENERAL BASICA CON MENCION,Diurno,0
53201,447.6,I50S1C273J1V1,15.0,25.0,25.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PEDAGOGIA EN EDUCACION DIFERENCIAL CON MENCION,Diurno,0
53107,460.3,I50S1C284J1V1,15.0,25.0,30.0,15.0,15.0,15.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,QUIMICA Y FARMACIA,Diurno,0
53102,417.7,I50S1C2J1V2,15.0,25.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA CIVIL INDUSTRIAL,Diurno,0
53103,413.1,I50S1C310J1V1,15.0,25.0,40.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA CIVIL EN MEDIOAMBIENTE Y SUSTENTABILIDAD,Diurno,0
53109,411.1,I50S1C320J1V1,15.0,30.0,30.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,CONTADOR AUDITOR,Diurno,0
53206,460.25,I50S1C32J1V1,20.0,30.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PEDAGOGIA EN EDUCACION PARVULARIA,Diurno,0
53205,457.6,I50S1C33J1V1,15.0,25.0,10.0,20.0,30.0,30.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PEDAGOGIA EN HISTORIA Y GEOGRAFIA EN ENSEÑANZA MEDIA,Diurno,0
0,0.0,I50S1C350J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA EN GEOMENSURA Y CARTOGRAFIA PROGRAMA DE PROSECUCION DE ESTUDIOS,Vespertino,1
53110,516.45,I50S1C351J1V1,20.0,30.0,25.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA EN REALIDAD VIRTUAL Y DISEÑO DE JUEGOS DIGITALES,Diurno,0
53310,735.05,I50S1C360J1V1,10.0,30.0,25.0,10.0,0.0,25.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,MEDICINA,Diurno,0
53207,437.95,I50S1C395J1V1,20.0,30.0,15.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,ENTRENADOR EN ACTIVIDAD FISICA Y DEPORTE/LICENCIATURA EN CIENCIAS DE LA ACTIVIDAD FISICA Y EL DEPORTE,Diurno,0
53401,533.25,I50S1C3J1V2,25.0,25.0,10.0,25.0,15.0,15.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,DERECHO,Diurno,0
0,0.0,I50S1C3J2V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,DERECHO,Vespertino,1
53402,426.15,I50S1C4J1V1,25.0,25.0,10.0,25.0,15.0,15.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PERIODISMO,Diurno,0
53303,514.7,I50S2C212J1V1,20.0,30.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,KINESIOLOGIA,Diurno,0
0,0.0,I50S2C212J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,KINESIOLOGIA,Vespertino,1
53301,577.95,I50S2C214J1V1,15.0,30.0,20.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,ENFERMERIA,Diurno,0
53304,490.8,I50S2C216J1V1,20.0,30.0,20.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,NUTRICION Y DIETETICA,Diurno,0
53403,568.95,I50S2C23J1V1,25.0,25.0,10.0,20.0,20.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PSICOLOGIA,Diurno,0
0,0.0,I50S2C23J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,PSICOLOGIA,Vespertino,1
53302,426.2,I50S2C242J1V1,15.0,25.0,20.0,30.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,FONOAUDIOLOGIA,Diurno,0
53106,568.7,I50S2C243J1V1,15.0,25.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,INGENIERIA EN INFORMATICA,Diurno,0
53306,525.3,I50S2C246J1V1,15.0,25.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,TECNOLOGIA MEDICA,Diurno,0
53307,453.0,I50S2C247J1V1,20.0,25.0,20.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,TERAPIA OCUPACIONAL,Diurno,0
53305,601.2,I50S2C271J1V1,15.0,25.0,25.0,25.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,OBSTETRICIA Y PUERICULTURA,Diurno,0
53309,531.6,I50S2C353J1V1,15.0,25.0,30.0,20.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,MEDICINA VETERINARIA,Diurno,0
53406,364.3,I50S2C354J1V1,25.0,25.0,10.0,20.0,20.0,20.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD BERNARDO O'HIGGINS,TRABAJO SOCIAL,Diurno,0
57011,465.25,I68S1C11J1V1,30.0,35.0,10.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,PSICOLOGIA,Diurno,0
0,0.0,I68S1C11J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,PSICOLOGIA,Vespertino,1
0,0.0,I68S1C120J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,INGENIERIA EN MARKETING,Vespertino,1
0,0.0,I68S1C136J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,GERONTOLOGIA SOCIAL,Vespertino,1
57026,0.0,I68S1C26J1V1,30.0,35.0,10.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,TRABAJO SOCIAL,Diurno,0
0,0.0,I68S1C26J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,TRABAJO SOCIAL,Vespertino,1
57028,458.35,I68S1C28J1V1,30.0,35.0,15.0,10.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,INGENIERIA COMERCIAL,Diurno,0
0,0.0,I68S1C28J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,INGENIERIA COMERCIAL,Vespertino,1
57002,395.5,I68S1C2J1V1,30.0,35.0,10.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,DERECHO,Diurno,0
0,0.0,I68S1C2J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,DERECHO,Vespertino,1
57040,442.3,I68S1C40J1V1,30.0,35.0,10.0,15.0,10.0,10.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,CIENCIA POLITICA Y ADMINISTRACION PUBLICA,Diurno,0
0,0.0,I68S1C40J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,CIENCIA POLITICA Y ADMINISTRACION PUBLICA,Vespertino,1
0,0.0,I68S1C4J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,AUDITORIA,Vespertino,1
0,0.0,I68S1C85J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Universidades,REGION METROPOLITANA,UNIVERSIDAD MIGUEL DE CERVANTES,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Vespertino,1
0,0.0,I99S1C1J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE LOS LAGOS,IP AGRARIO ADOLFO MATTHEI,INGENIERIA DE EJECUCION EN AGRONOMIA,Diurno,1
0,0.0,I99S1C2J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE LOS LAGOS,IP AGRARIO ADOLFO MATTHEI,TECNICO EXPERTO AGRARIO,Diurno,1
0,0.0,I100S10C176J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP INACAP,CONSTRUCCION CIVIL,Diurno,1
0,0.0,I100S10C176J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP INACAP,CONSTRUCCION CIVIL,Vespertino,1
0,0.0,I100S10C300J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP INACAP,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Vespertino,1
0,0.0,I100S10C304J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP INACAP,INGENIERIA EN MECANICA Y ELECTROMOVILIDAD AUTOMOTRIZ,Vespertino,1
0,0.0,I100S10C309J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION DE MAGALLANES Y DE LA ANTARTICA CHILENA,IP INACAP,INGENIERIA EN ENERGIA,Vespertino,1
0,0.0,I100S13C119J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION METROPOLITANA,IP INACAP,INGENIERIA EN LOGISTICA,Diurno,1
0,0.0,I100S13C119J2V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION METROPOLITANA,IP INACAP,INGENIERIA EN LOGISTICA,Vespertino,1
0,0.0,I100S13C126J1V1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Institutos Profesionales,REGION METROPOLITANA,IP INACAP,INGENIERIA EN MINAS,Diurno,1
