demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_weight
0,0,I22S1C286J1V1,0,0,50,50,0,0,0
0,0,I22S1C286J2V1,0,0,0,0,0,0,0
0,0,I22S1C286J2V2,0,0,0,0,0,0,0
0,0,I22S1C286J2V3,0,0,0,0,0,0,0
0,0,I22S1C287J2V1,0,0,0,0,0,0,0
0,0,I22S1C287J2V2,0,0,0,0,0,0,0
0,0,I22S1C288J1V1,0,0,50,50,0,0,0
0,0,I22S1C288J2V1,0,0,0,0,0,0,0
0,0,I22S1C288J2V2,0,0,50,50,0,0,0
0,0,I22S1C298J1V1,0,0,50,50,0,0,0
0,0,I22S1C299J2V1,0,0,0,0,0,0,0
0,0,I22S1C299J4V1,0,0,50,50,0,0,0
0,0,I22S1C2J1V1,0,0,50,50,0,0,0
0,0,I22S1C301J1V1,0,0,50,50,0,0,0
0,0,I22S1C312J3V1,0,0,0,0,0,0,0
0,0,I22S1C313J3V1,0,0,0,0,0,0,0
0,0,I22S1C314J3V1,0,0,0,0,0,0,0
0,0,I22S1C315J3V1,0,0,0,0,0,0,0
0,0,I22S1C316J3V1,0,0,0,0,0,0,0
0,0,I22S1C321J1V1,0,0,0,0,0,0,0
0,0,I22S1C328J2V1,0,0,0,0,0,0,0
0,0,I22S1C329J3V1,0,0,0,0,0,0,0
0,0,I22S1C330J3V1,0,0,0,0,0,0,0
0,0,I22S1C331J3V1,0,0,0,0,0,0,0
0,0,I22S1C332J1V1,0,0,50,50,0,0,0
0,0,I22S1C335J1V1,0,0,50,50,0,0,0
0,0,I22S1C336J1V1,0,0,0,0,0,0,0
0,0,I22S1C336J4V1,0,0,0,0,0,0,0
0,0,I22S1C337J2V1,0,0,0,0,0,0,0
0,0,I22S1C337J4V1,0,0,0,0,0,0,0
0,0,I22S1C338J2V1,0,0,50,50,0,0,0
0,0,I22S1C33J1V1,0,0,0,0,0,0,0
0,0,I22S1C33J1V2,0,0,50,50,0,0,0
0,0,I22S1C341J4V1,0,0,0,0,0,0,0
0,0,I22S1C342J2V1,0,0,0,0,0,0,0
0,0,I22S1C343J4V1,0,0,0,0,0,0,0
0,0,I22S1C347J2V1,0,0,0,0,0,0,0
0,0,I22S1C347J4V1,0,0,50,50,0,0,0
0,0,I22S1C347J4V3,0,0,0,0,0,0,0
0,0,I22S1C348J2V1,0,0,0,0,0,0,0
0,0,I22S1C349J4V1,0,0,0,0,0,0,0
0,0,I22S1C352J2V1,0,0,0,0,0,0,0
0,0,I22S1C352J4V1,0,0,0,0,0,0,0
0,0,I22S1C35J1V1,0,0,0,0,0,0,0
0,0,I22S1C362J3V1,0,0,0,0,0,0,0
0,0,I22S1C363J4V1,0,0,0,0,0,0,0
0,0,I22S1C367J3V1,0,0,0,0,0,0,0
0,0,I22S1C368J4V1,0,0,0,0,0,0,0
0,0,I22S1C3J1V1,0,0,0,0,0,0,0
0,0,I22S1C3J1V2,0,0,50,50,0,0,0
0,0,I22S1C4J1V1,0,0,0,0,0,0,0
0,0,I22S1C4J1V2,0,0,50,50,0,0,0
0,0,I22S1C4J2V1,0,0,0,0,0,0,0
0,0,I22S1C52J1V1,0,0,0,0,0,0,0
0,0,I22S1C52J1V2,0,0,0,0,0,0,0
0,0,I22S1C55J1V1,0,0,50,50,0,0,0
0,0,I22S1C55J3V2,0,0,0,0,0,0,0
0,0,I22S1C55J3V3,0,0,0,0,0,0,0
0,0,I22S1C56J1V1,0,0,0,0,0,0,0
0,0,I22S1C5J1V1,0,0,0,0,0,0,0
0,0,I22S1C5J2V1,0,0,0,0,0,0,0
0,0,I22S1C5J2V2,0,0,50,50,0,0,0
0,0,I22S1C5J2V3,0,0,0,0,0,0,0
0,0,I22S1C61J1V1,0,0,0,0,0,0,0
0,0,I22S1C65J1V1,0,0,50,50,0,0,0
0,0,I22S1C65J2V1,0,0,50,50,0,0,0
0,0,I22S1C66J1V1,0,0,0,0,0,0,0
0,0,I22S1C66J1V2,0,0,0,0,0,0,0
0,0,I22S1C66J1V3,0,0,0,0,0,0,0
0,0,I22S1C67J1V1,0,0,0,0,0,0,0
0,0,I22S1C68J1V1,0,0,0,0,0,0,0
0,0,I22S1C68J1V2,0,0,0,0,0,0,0
0,0,I22S1C82J1V1,0,0,0,0,0,0,0
0,0,I22S1C82J1V2,0,0,50,50,0,0,0
0,0,I22S1C8J1V1,0,0,0,0,0,0,0
0,0,I22S1C8J1V2,0,0,50,50,0,0,0
0,0,I22S1C8J2V1,0,0,0,0,0,0,0
0,0,I22S1C8J2V2,0,0,0,0,0,0,0
0,0,I22S1C8J2V3,0,0,50,50,0,0,0
0,0,I22S1C99J2V1,0,0,0,0,0,0,0
0,0,I22S1C9J1V1,0,0,0,0,0,0,0
0,0,I22S1C9J1V2,0,0,50,50,0,0,0
0,0,I22S1C9J2V1,0,0,0,0,0,0,0
0,0,I22S1C9J2V2,0,0,0,0,0,0,0
0,0,I23S1C101J1V1,0,0,0,0,0,0,0
0,0,I23S1C1J1V1,0,0,0,0,0,0,0
0,0,I23S1C1J1V3,0,0,0,0,0,0,0
0,0,I23S1C220J1V1,0,0,0,0,0,0,0
0,0,I23S1C221J1V1,0,0,0,0,0,0,0
0,0,I23S1C2J1V1,0,0,0,0,0,0,0
0,0,I23S1C2J1V2,0,0,0,0,0,0,0
0,0,I23S1C303J1V1,0,0,0,0,0,0,0
0,0,I23S1C336J1V1,0,0,0,0,0,0,0
0,0,I23S1C370J1V1,0,0,0,0,0,0,0
0,0,I23S1C42J1V2,0,0,0,0,0,0,0
0,0,I23S1C90J1V1,0,0,0,0,0,0,0
0,0,I23S1C91J1V1,0,0,0,0,0,0,0
0,0,I23S2C101J1V1,0,0,0,0,0,0,0
0,0,I23S2C122J5V1,0,0,0,0,0,0,0
0,0,I23S2C123J1V1,0,0,0,0,0,0,0
0,0,I23S2C1J1V1,0,0,0,0,0,0,0
0,0,I23S2C1J1V3,0,0,0,0,0,0,0
0,0,I23S2C204J5V1,0,0,0,0,0,0,0
0,0,I23S2C205J1V1,0,0,0,0,0,0,0
0,0,I23S2C206J1V1,0,0,0,0,0,0,0
0,0,I23S2C21J5V1,0,0,0,0,0,0,0
0,0,I23S2C220J1V1,0,0,0,0,0,0,0
0,0,I23S2C221J1V1,0,0,0,0,0,0,0
0,0,I23S2C223J2V1,0,0,0,0,0,0,0
0,0,I23S2C225J1V1,0,0,0,0,0,0,0
0,0,I23S2C237J1V1,0,0,0,0,0,0,0
0,0,I23S2C23J1V1,0,0,0,0,0,0,0
0,0,I23S2C240J5V1,0,0,0,0,0,0,0
0,0,I23S2C243J1V1,0,0,0,0,0,0,0
0,0,I23S2C246J1V1,0,0,0,0,0,0,0
0,0,I23S2C251J1V1,0,0,0,0,0,0,0
0,0,I23S2C252J1V1,0,0,0,0,0,0,0
0,0,I23S2C256J1V1,0,0,0,0,0,0,0
0,0,I23S2C266J1V1,0,0,0,0,0,0,0
0,0,I23S2C275J1V1,0,0,0,0,0,0,0
0,0,I23S2C278J1V1,0,0,0,0,0,0,0
0,0,I23S2C279J1V1,0,0,0,0,0,0,0
0,0,I23S2C295J1V1,0,0,0,0,0,0,0
0,0,I23S2C296J1V1,0,0,0,0,0,0,0
0,0,I23S2C297J1V1,0,0,0,0,0,0,0
0,0,I23S2C2J1V1,0,0,0,0,0,0,0
0,0,I23S2C302J1V1,0,0,0,0,0,0,0
0,0,I23S2C304J1V1,0,0,0,0,0,0,0
0,0,I23S2C305J1V1,0,0,0,0,0,0,0
0,0,I23S2C308J1V1,0,0,0,0,0,0,0
0,0,I23S2C315J1V1,0,0,0,0,0,0,0
0,0,I23S2C316J1V1,0,0,0,0,0,0,0
0,0,I23S2C317J1V1,0,0,0,0,0,0,0
0,0,I23S2C318J1V1,0,0,0,0,0,0,0
0,0,I23S2C320J1V1,0,0,0,0,0,0,0
0,0,I23S2C336J1V1,0,0,0,0,0,0,0
0,0,I23S2C338J1V1,0,0,0,0,0,0,0
0,0,I23S2C355J1V1,0,0,0,0,0,0,0
0,0,I23S2C358J1V1,0,0,0,0,0,0,0
0,0,I23S2C359J1V1,0,0,0,0,0,0,0
0,0,I23S2C361J1V1,0,0,0,0,0,0,0
0,0,I23S2C364J1V1,0,0,0,0,0,0,0
0,0,I23S2C373J1V1,0,0,0,0,0,0,0
0,0,I23S2C384J1V1,0,0,0,0,0,0,0
0,0,I23S2C386J1V1,0,0,0,0,0,0,0
0,0,I23S2C387J1V1,0,0,0,0,0,0,0
0,0,I23S2C388J1V1,0,0,0,0,0,0,0
0,0,I23S2C390J1V1,0,0,0,0,0,0,0
0,0,I23S2C398J1V1,0,0,0,0,0,0,0
0,0,I23S2C404J1V1,0,0,0,0,0,0,0
0,0,I23S2C406J1V1,0,0,0,0,0,0,0
0,0,I23S2C409J1V1,0,0,0,0,0,0,0
0,0,I23S2C415J1V1,0,0,0,0,0,0,0
0,0,I23S2C416J1V1,0,0,0,0,0,0,0
0,0,I23S2C420J1V1,0,0,0,0,0,0,0
0,0,I23S2C426J1V1,0,0,0,0,0,0,0
0,0,I23S2C428J1V1,0,0,0,0,0,0,0
0,0,I23S2C42J1V2,0,0,0,0,0,0,0
0,0,I23S2C43J1V1,0,0,0,0,0,0,0
0,0,I23S2C440J1V1,0,0,0,0,0,0,0
0,0,I23S2C441J1V1,0,0,0,0,0,0,0
0,0,I23S2C442J1V1,0,0,0,0,0,0,0
0,0,I23S2C459J1V1,0,0,0,0,0,0,0
0,0,I23S2C461J1V1,0,0,0,0,0,0,0
0,0,I23S2C50J1V1,0,0,0,0,0,0,0
0,0,I23S2C51J1V1,0,0,0,0,0,0,0
0,0,I23S2C57J1V1,0,0,0,0,0,0,0
0,0,I23S2C73J1V1,0,0,0,0,0,0,0
0,0,I23S2C90J1V1,0,0,0,0,0,0,0
0,0,I23S2C91J1V1,0,0,0,0,0,0,0
0,0,I23S3C10J1V1,0,0,0,0,0,0,0
0,0,I23S3C128J5V1,0,0,0,0,0,0,0
0,0,I23S3C222J2V1,0,0,0,0,0,0,0
0,0,I23S3C224J2V1,0,0,0,0,0,0,0
0,0,I23S3C238J2V1,0,0,0,0,0,0,0
0,0,I23S3C242J1V1,0,0,0,0,0,0,0
0,0,I23S3C247J1V1,0,0,0,0,0,0,0
0,0,I23S3C271J1V1,0,0,0,0,0,0,0
0,0,I23S3C272J1V1,0,0,0,0,0,0,0
0,0,I23S3C274J1V1,0,0,0,0,0,0,0
0,0,I23S3C277J1V1,0,0,0,0,0,0,0
0,0,I23S3C280J1V1,0,0,0,0,0,0,0
0,0,I23S3C300J1V1,0,0,0,0,0,0,0
0,0,I23S3C313J1V2,0,0,0,0,0,0,0
0,0,I23S3C326J2V1,0,0,0,0,0,0,0
0,0,I23S3C337J1V1,0,0,0,0,0,0,0
0,0,I23S3C340J1V1,0,0,0,0,0,0,0
0,0,I23S3C342J1V1,0,0,0,0,0,0,0
0,0,I23S3C343J1V1,0,0,0,0,0,0,0
0,0,I23S3C346J1V1,0,0,0,0,0,0,0
0,0,I23S3C348J1V1,0,0,0,0,0,0,0
0,0,I23S3C349J1V1,0,0,0,0,0,0,0
0,0,I23S3C357J1V1,0,0,0,0,0,0,0
0,0,I23S3C365J1V1,0,0,0,0,0,0,0
0,0,I23S3C366J1V1,0,0,0,0,0,0,0
0,0,I23S3C376J1V1,0,0,0,0,0,0,0
0,0,I23S3C377J1V1,0,0,0,0,0,0,0
0,0,I23S3C378J1V1,0,0,0,0,0,0,0
0,0,I23S3C382J1V1,0,0,0,0,0,0,0
0,0,I23S3C383J1V1,0,0,0,0,0,0,0
0,0,I23S3C385J1V1,0,0,0,0,0,0,0
0,0,I23S3C395J1V1,0,0,0,0,0,0,0
0,0,I23S3C396J1V1,0,0,0,0,0,0,0
0,0,I23S3C397J1V1,0,0,0,0,0,0,0
0,0,I23S3C400J1V1,0,0,0,0,0,0,0
0,0,I23S3C401J1V1,0,0,0,0,0,0,0
0,0,I23S3C403J1V1,0,0,0,0,0,0,0
0,0,I23S3C405J1V1,0,0,0,0,0,0,0
0,0,I23S3C407J1V1,0,0,0,0,0,0,0
0,0,I23S3C408J1V1,0,0,0,0,0,0,0
0,0,I23S3C427J1V1,0,0,0,0,0,0,0
0,0,I23S3C429J1V1,0,0,0,0,0,0,0
0,0,I23S3C430J1V1,0,0,0,0,0,0,0
0,0,I23S3C431J1V1,0,0,0,0,0,0,0
0,0,I23S3C432J1V1,0,0,0,0,0,0,0
0,0,I23S3C433J1V1,0,0,0,0,0,0,0
0,0,I23S3C434J1V1,0,0,0,0,0,0,0
0,0,I23S3C435J1V1,0,0,0,0,0,0,0
0,0,I23S3C436J1V1,0,0,0,0,0,0,0
0,0,I23S3C437J1V1,0,0,0,0,0,0,0
0,0,I23S3C438J1V1,0,0,0,0,0,0,0
0,0,I23S3C439J1V1,0,0,0,0,0,0,0
0,0,I23S3C443J1V1,0,0,0,0,0,0,0
0,0,I23S3C445J1V1,0,0,0,0,0,0,0
0,0,I23S3C447J1V1,0,0,0,0,0,0,0
0,0,I23S3C457J4V1,0,0,0,0,0,0,0
0,0,I23S3C458J3V1,0,0,0,0,0,0,0
0,0,I23S3C460J4V1,0,0,0,0,0,0,0
0,0,I23S3C56J1V1,0,0,0,0,0,0,0
0,0,I23S3C63J2V1,0,0,0,0,0,0,0
0,0,I23S3C65J1V1,0,0,0,0,0,0,0
0,0,I23S3C83J2V1,0,0,0,0,0,0,0
0,0,I26S1C100J4V1,0,0,0,0,0,0,0
0,0,I26S1C100J4V2,0,0,0,0,0,0,0
0,0,I26S1C100J4V3,0,0,0,0,0,0,0
0,0,I26S1C102J1V1,0,0,0,0,0,0,0
0,0,I26S1C102J1V2,0,0,0,0,0,0,0
0,0,I26S1C102J2V1,0,0,0,0,0,0,0
0,0,I26S1C102J2V2,0,0,0,0,0,0,0
0,0,I26S1C108J4V1,0,0,0,0,0,0,0
0,0,I26S1C108J4V2,0,0,0,0,0,0,0
0,0,I26S1C110J3V1,0,0,0,0,0,0,0
0,0,I26S1C110J4V2,0,0,0,0,0,0,0
0,0,I26S1C126J1V1,0,0,0,0,0,0,0
0,0,I26S1C126J1V2,0,0,0,0,0,0,0
0,0,I26S1C137J1V1,0,0,0,0,0,0,0
0,0,I26S1C137J1V2,0,0,0,0,0,0,0
0,0,I26S1C13J1V1,0,0,0,0,0,0,0
0,0,I26S1C153J1V2,0,0,0,0,0,0,0
0,0,I26S1C153J2V1,0,0,0,0,0,0,0
0,0,I26S1C153J2V2,0,0,0,0,0,0,0
0,0,I26S1C154J1V1,0,0,0,0,0,0,0
0,0,I26S1C154J1V2,0,0,0,0,0,0,0
0,0,I26S1C155J3V1,0,0,0,0,0,0,0
0,0,I26S1C155J4V1,0,0,0,0,0,0,0
0,0,I26S1C155J4V2,0,0,0,0,0,0,0
0,0,I26S1C155J4V3,0,0,0,0,0,0,0
0,0,I26S1C155J4V4,0,0,0,0,0,0,0
0,0,I26S1C165J4V1,0,0,0,0,0,0,0
0,0,I26S1C166J4V1,0,0,0,0,0,0,0
0,0,I26S1C167J3V1,0,0,0,0,0,0,0
0,0,I26S1C16J1V1,0,0,0,0,0,0,0
0,0,I26S1C16J1V2,0,0,0,0,0,0,0
0,0,I26S1C170J3V1,0,0,0,0,0,0,0
0,0,I26S1C171J1V1,0,0,0,0,0,0,0
0,0,I26S1C171J1V2,0,0,0,0,0,0,0
0,0,I26S1C172J3V1,0,0,0,0,0,0,0
0,0,I26S1C174J4V1,0,0,0,0,0,0,0
0,0,I26S1C176J4V1,0,0,0,0,0,0,0
0,0,I26S1C177J4V1,0,0,0,0,0,0,0
0,0,I26S1C178J4V1,0,0,0,0,0,0,0
0,0,I26S1C178J4V2,0,0,0,0,0,0,0
0,0,I26S1C179J4V1,0,0,0,0,0,0,0
0,0,I26S1C179J4V2,0,0,0,0,0,0,0
0,0,I26S1C182J4V1,0,0,0,0,0,0,0
0,0,I26S1C182J4V2,0,0,0,0,0,0,0
0,0,I26S1C182J4V3,0,0,0,0,0,0,0
0,0,I26S1C184J4V1,0,0,0,0,0,0,0
0,0,I26S1C185J4V1,0,0,0,0,0,0,0
0,0,I26S1C187J4V1,0,0,0,0,0,0,0
0,0,I26S1C188J3V1,0,0,0,0,0,0,0
0,0,I26S1C189J4V1,0,0,0,0,0,0,0
0,0,I26S1C191J4V1,0,0,0,0,0,0,0
0,0,I26S1C192J3V1,0,0,0,0,0,0,0
0,0,I26S1C195J3V1,0,0,0,0,0,0,0
0,0,I26S1C196J3V1,0,0,0,0,0,0,0
0,0,I26S1C197J4V1,0,0,0,0,0,0,0
0,0,I26S1C199J3V1,0,0,0,0,0,0,0
0,0,I26S1C203J3V1,0,0,0,0,0,0,0
0,0,I26S1C206J4V1,0,0,0,0,0,0,0
0,0,I26S1C207J3V1,0,0,0,0,0,0,0
0,0,I26S1C208J4V1,0,0,0,0,0,0,0
0,0,I26S1C209J4V1,0,0,0,0,0,0,0
0,0,I26S1C216J4V1,0,0,0,0,0,0,0
0,0,I26S1C219J4V1,0,0,0,0,0,0,0
0,0,I26S1C229J4V1,0,0,0,0,0,0,0
0,0,I26S1C230J4V1,0,0,0,0,0,0,0
0,0,I26S1C231J4V1,0,0,0,0,0,0,0
0,0,I26S1C232J4V1,0,0,0,0,0,0,0
0,0,I26S1C233J4V1,0,0,0,0,0,0,0
0,0,I26S1C234J4V1,0,0,0,0,0,0,0
0,0,I26S1C235J3V1,0,0,0,0,0,0,0
0,0,I26S1C236J4V1,0,0,0,0,0,0,0
0,0,I26S1C237J4V1,0,0,0,0,0,0,0
0,0,I26S1C238J3V1,0,0,0,0,0,0,0
0,0,I26S1C239J4V1,0,0,0,0,0,0,0
0,0,I26S1C28J1V1,0,0,0,0,0,0,0
0,0,I26S1C28J1V2,0,0,0,0,0,0,0
0,0,I26S1C2J1V1,0,0,0,0,0,0,0
0,0,I26S1C2J1V2,0,0,0,0,0,0,0
0,0,I26S1C2J2V2,0,0,0,0,0,0,0
0,0,I26S1C2J3V1,0,0,0,0,0,0,0
0,0,I26S1C32J1V1,0,0,0,0,0,0,0
0,0,I26S1C32J1V2,0,0,0,0,0,0,0
0,0,I26S1C37J1V1,0,0,0,0,0,0,0
0,0,I26S1C37J1V2,0,0,0,0,0,0,0
0,0,I26S1C4J1V1,0,0,0,0,0,0,0
0,0,I26S1C4J1V2,0,0,0,0,0,0,0
0,0,I26S1C4J2V2,0,0,0,0,0,0,0
0,0,I26S1C4J3V1,0,0,0,0,0,0,0
0,0,I26S1C52J1V1,0,0,0,0,0,0,0
0,0,I26S1C52J1V2,0,0,0,0,0,0,0
0,0,I26S1C5J1V1,0,0,0,0,0,0,0
0,0,I26S1C5J1V2,0,0,0,0,0,0,0
0,0,I26S1C60J2V1,0,0,0,0,0,0,0
0,0,I26S1C60J4V1,0,0,0,0,0,0,0
0,0,I26S1C60J4V2,0,0,0,0,0,0,0
0,0,I26S1C6J1V1,0,0,0,0,0,0,0
0,0,I26S1C6J1V2,0,0,0,0,0,0,0
0,0,I26S1C6J2V1,0,0,0,0,0,0,0
0,0,I26S1C7J1V1,0,0,0,0,0,0,0
0,0,I26S1C82J1V1,0,0,0,0,0,0,0
0,0,I26S1C82J2V1,0,0,0,0,0,0,0
0,0,I26S1C82J2V2,0,0,0,0,0,0,0
0,0,I26S1C82J4V1,0,0,0,0,0,0,0
0,0,I26S1C82J4V2,0,0,0,0,0,0,0
0,0,I26S1C82J4V3,0,0,0,0,0,0,0
0,0,I26S1C82J4V4,0,0,0,0,0,0,0
0,0,I26S1C83J4V1,0,0,0,0,0,0,0
0,0,I26S1C83J4V2,0,0,0,0,0,0,0
0,0,I26S1C84J1V1,0,0,0,0,0,0,0
0,0,I26S1C84J1V2,0,0,0,0,0,0,0
0,0,I26S1C84J2V1,0,0,0,0,0,0,0
0,0,I26S1C84J2V2,0,0,0,0,0,0,0
0,0,I26S1C84J3V1,0,0,0,0,0,0,0
0,0,I26S1C84J3V2,0,0,0,0,0,0,0
0,0,I26S1C8J1V1,0,0,0,0,0,0,0
0,0,I26S1C8J1V2,0,0,0,0,0,0,0
0,0,I26S1C8J1V3,0,0,0,0,0,0,0
0,0,I26S1C90J1V1,0,0,0,0,0,0,0
0,0,I26S1C90J1V2,0,0,0,0,0,0,0
0,0,I31S1C101J2V1,0,0,0,0,0,0,0
0,0,I31S1C101J3V2,0,0,0,0,0,0,0
0,0,I31S1C111J1V1,0,0,0,0,0,0,0
0,0,I31S1C111J1V2,0,0,0,0,0,0,0
0,0,I31S1C111J2V1,0,0,0,0,0,0,0
0,0,I31S1C111J2V2,0,0,0,0,0,0,0
0,0,I31S1C111J2V3,0,0,0,0,0,0,0
0,0,I31S1C124J2V1,0,0,0,0,0,0,0
0,0,I31S1C12J2V1,0,0,0,0,0,0,0
0,0,I31S1C13J3V3,0,0,0,0,0,0,0
0,0,I31S1C155J2V1,0,0,0,0,0,0,0
0,0,I31S1C157J2V1,0,0,0,0,0,0,0
0,0,I31S1C182J1V1,0,0,0,0,0,0,0
0,0,I31S1C182J2V1,0,0,0,0,0,0,0
0,0,I31S1C190J2V1,0,0,0,0,0,0,0
0,0,I31S1C191J2V1,0,0,0,0,0,0,0
0,0,I31S1C1J2V1,0,0,0,0,0,0,0
0,0,I31S1C1J3V2,0,0,0,0,0,0,0
0,0,I31S1C205J1V1,0,0,0,0,0,0,0
0,0,I31S1C220J3V1,0,0,0,0,0,0,0
0,0,I31S1C220J4V1,0,0,0,0,0,0,0
0,0,I31S1C222J1V1,0,0,0,0,0,0,0
0,0,I31S1C222J4V1,0,0,0,0,0,0,0
0,0,I31S1C225J1V1,0,0,0,0,0,0,0
0,0,I31S1C228J1V1,0,0,0,0,0,0,0
0,0,I31S1C231J1V1,0,0,0,0,0,0,0
0,0,I31S1C233J4V1,0,0,0,0,0,0,0
0,0,I31S1C261J1V1,0,0,0,0,0,0,0
0,0,I31S1C282J3V1,0,0,0,0,0,0,0
0,0,I31S1C283J2V1,0,0,0,0,0,0,0
0,0,I31S1C285J3V1,0,0,0,0,0,0,0
0,0,I31S1C292J1V1,0,0,0,0,0,0,0
0,0,I31S1C29J2V1,0,0,0,0,0,0,0
0,0,I31S1C29J2V2,0,0,0,0,0,0,0
0,0,I31S1C2J1V1,0,0,0,0,0,0,0
0,0,I31S1C2J2V1,0,0,0,0,0,0,0
0,0,I31S1C2J2V3,0,0,0,0,0,0,0
0,0,I31S1C300J1V1,0,0,0,0,0,0,0
0,0,I31S1C301J1V1,0,0,0,0,0,0,0
0,0,I31S1C318J1V1,0,0,0,0,0,0,0
0,0,I31S1C334J4V1,0,0,0,0,0,0,0
0,0,I31S1C336J4V1,0,0,0,0,0,0,0
0,0,I31S1C33J1V1,0,0,0,0,0,0,0
0,0,I31S1C33J2V1,0,0,0,0,0,0,0
0,0,I31S1C346J3V1,0,0,0,0,0,0,0
0,0,I31S1C358J4V1,0,0,0,0,0,0,0
0,0,I31S1C360J4V1,0,0,0,0,0,0,0
0,0,I31S1C361J4V1,0,0,0,0,0,0,0
0,0,I31S1C362J4V1,0,0,0,0,0,0,0
0,0,I31S1C363J4V1,0,0,0,0,0,0,0
0,0,I31S1C364J4V1,0,0,0,0,0,0,0
0,0,I31S1C365J4V1,0,0,0,0,0,0,0
0,0,I31S1C366J4V1,0,0,0,0,0,0,0
0,0,I31S1C367J4V1,0,0,0,0,0,0,0
0,0,I31S1C368J4V1,0,0,0,0,0,0,0
0,0,I31S1C369J4V1,0,0,0,0,0,0,0
0,0,I31S1C370J4V1,0,0,0,0,0,0,0
0,0,I31S1C371J4V1,0,0,0,0,0,0,0
0,0,I31S1C3J1V1,0,0,0,0,0,0,0
0,0,I31S1C46J1V2,0,0,0,0,0,0,0
0,0,I31S1C47J1V2,0,0,0,0,0,0,0
0,0,I31S1C6J1V1,0,0,0,0,0,0,0
0,0,I31S1C6J2V1,0,0,0,0,0,0,0
0,0,I31S1C71J1V1,0,0,0,0,0,0,0
0,0,I31S1C78J2V1,0,0,0,0,0,0,0
0,0,I31S1C78J2V2,0,0,0,0,0,0,0
0,0,I31S1C9J1V1,0,0,0,0,0,0,0
0,0,I31S1C9J2V1,0,0,0,0,0,0,0
0,0,I31S2C101J2V1,0,0,0,0,0,0,0
0,0,I31S2C101J3V2,0,0,0,0,0,0,0
0,0,I31S2C117J1V1,0,0,0,0,0,0,0
0,0,I31S2C124J2V1,0,0,0,0,0,0,0
0,0,I31S2C12J2V1,0,0,0,0,0,0,0
0,0,I31S2C13J1V1,0,0,0,0,0,0,0
0,0,I31S2C13J1V2,0,0,0,0,0,0,0
0,0,I31S2C13J3V3,0,0,0,0,0,0,0
0,0,I31S2C1J2V1,0,0,0,0,0,0,0
0,0,I31S2C1J3V2,0,0,0,0,0,0,0
0,0,I31S2C226J1V1,0,0,0,0,0,0,0
0,0,I31S2C227J1V1,0,0,0,0,0,0,0
0,0,I31S2C231J1V1,0,0,0,0,0,0,0
0,0,I31S2C275J1V1,0,0,0,0,0,0,0
0,0,I31S2C283J4V1,0,0,0,0,0,0,0
0,0,I31S2C2J1V1,0,0,0,0,0,0,0
0,0,I31S2C2J2V2,0,0,0,0,0,0,0
0,0,I31S2C2J2V3,0,0,0,0,0,0,0
0,0,I31S2C303J1V1,0,0,0,0,0,0,0
0,0,I31S2C307J2V1,0,0,0,0,0,0,0
0,0,I31S2C346J3V1,0,0,0,0,0,0,0
0,0,I31S2C37J1V1,0,0,0,0,0,0,0
0,0,I31S2C46J1V2,0,0,0,0,0,0,0
0,0,I31S2C95J1V1,0,0,0,0,0,0,0
0,0,I31S2C96J1V1,0,0,0,0,0,0,0
0,0,I31S2C9J1V1,0,0,0,0,0,0,0
0,0,I31S3C12J2V1,0,0,0,0,0,0,0
0,0,I31S3C155J1V1,0,0,0,0,0,0,0
0,0,I31S3C155J2V1,0,0,0,0,0,0,0
0,0,I31S3C1J2V1,0,0,0,0,0,0,0
0,0,I31S3C2J1V1,0,0,0,0,0,0,0
0,0,I31S3C2J2V1,0,0,0,0,0,0,0
0,0,I31S3C2J2V3,0,0,0,0,0,0,0
0,0,I31S3C300J1V1,0,0,0,0,0,0,0
0,0,I31S3C356J1V1,0,0,0,0,0,0,0
0,0,I31S3C357J1V1,0,0,0,0,0,0,0
0,0,I31S3C359J1V1,0,0,0,0,0,0,0
0,0,I31S3C46J1V2,0,0,0,0,0,0,0
0,0,I31S3C47J1V2,0,0,0,0,0,0,0
0,0,I31S3C4J2V1,0,0,0,0,0,0,0
0,0,I31S3C9J1V1,0,0,0,0,0,0,0
0,0,I31S3C9J2V1,0,0,0,0,0,0,0
0,0,I31S4C101J2V1,0,0,0,0,0,0,0
0,0,I31S4C101J3V2,0,0,0,0,0,0,0
0,0,I31S4C124J1V1,0,0,0,0,0,0,0
0,0,I31S4C12J2V1,0,0,0,0,0,0,0
0,0,I31S4C13J3V3,0,0,0,0,0,0,0
0,0,I31S4C155J2V1,0,0,0,0,0,0,0
0,0,I31S4C157J2V1,0,0,0,0,0,0,0
0,0,I31S4C187J1V2,0,0,0,0,0,0,0
0,0,I31S4C187J2V1,0,0,0,0,0,0,0
0,0,I31S4C188J1V2,0,0,0,0,0,0,0
0,0,I31S4C190J2V1,0,0,0,0,0,0,0
0,0,I31S4C191J2V1,0,0,0,0,0,0,0
0,0,I31S4C1J2V1,0,0,0,0,0,0,0
0,0,I31S4C1J3V2,0,0,0,0,0,0,0
0,0,I31S4C205J2V1,0,0,0,0,0,0,0
0,0,I31S4C228J1V1,0,0,0,0,0,0,0
0,0,I31S4C231J1V1,0,0,0,0,0,0,0
0,0,I31S4C232J1V1,0,0,0,0,0,0,0
0,0,I31S4C25J1V1,0,0,0,0,0,0,0
